东东电视,#genre#
CCTV-2财经,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
CCTV-3综艺,https://piccpndali.v.myalicdn.com/audio/cctv3_2.m3u8
CCTV-4中文国际,https://piccpndali.v.myalicdn.com/audio/cctv4_2.m3u8
CCTV-4中文国际欧洲,https://piccpndali.v.myalicdn.com/audio/cctveurope_2.m3u8
CCTV-4中文国际美洲,https://piccpndali.v.myalicdn.com/audio/cctvamerica_2.m3u8
CCTV-5体育,https://piccpndali.v.myalicdn.com/audio/cctv5_2.m3u8
CCTV-5+体育赛事,https://piccpndali.v.myalicdn.com/audio/cctv5plus_2.m3u8
CCTV-6电影,https://piccpndali.v.myalicdn.com/audio/cctv6_2.m3u8
CCTV-7国防军事,https://piccpndali.v.myalicdn.com/audio/cctv7_2.m3u8
CCTV-8电视剧,https://piccpndali.v.myalicdn.com/audio/cctv8_2.m3u8
CCTV-9纪录,https://piccpndali.v.myalicdn.com/audio/cctv9_2.m3u8
CCTV-10科教,https://piccpndali.v.myalicdn.com/audio/cctv10_2.m3u8
CCTV-11戏曲,https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8
CCTV-12社会与法,https://piccpndali.v.myalicdn.com/audio/cctv12_2.m3u8
CCTV-13新闻,https://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8
CCTV-14少儿,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8
CCTV-15音乐,https://piccpndali.v.myalicdn.com/audio/cctv15_2.m3u8
CCTV-16奥林匹克,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8
CCTV-17农业农村,https://piccpndali.v.myalicdn.com/audio/cctv17_2.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8
东方卫视,http://satellitepull.cnr.cn/live/wx32dfws/playlist.m3u8
浙江卫视,http://satellitepull.cnr.cn/live/wxzjws/playlist.m3u8
江苏卫视,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
深圳卫视,http://satellitepull.cnr.cn/live/wxszws/playlist.m3u8
安徽卫视,http://satellitepull.cnr.cn/live/wxahws/playlist.m3u8
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8
天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
重庆卫视,http://satellitepull.cnr.cn/live/wxcqws/playlist.m3u8
湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8
辽宁卫视,http://satellitepull.cnr.cn/live/wxlnws/playlist.m3u8
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
黑龙江卫视,http://satellitepull.cnr.cn/live/wx32hljws/playlist.m3u8
河北卫视,http://satellitepull.cnr.cn/live/wxhebws/playlist.m3u8
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
云南卫视,http://satellitepull.cnr.cn/live/wxynws/playlist.m3u8
贵州卫视,https://piccpndali.v.myalicdn.com/audio/guizhou_2.m3u8
甘肃卫视,http://satellitepull.cnr.cn/live/wxgsws/playlist.m3u8
陕西卫视,http://satellitepull.cnr.cn/live/wxsxxws/playlist.m3u8
延边卫视,http://satellitepull.cnr.cn/live/wxybws/playlist.m3u8
西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8
海南卫视,http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8
江西卫视,http://satellitepull.cnr.cn/live/wx32jiangxws/playlist.m3u8
宁夏卫视,http://satellitepull.cnr.cn/live/wxnxws/playlist.m3u8
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8
青海卫视,https://piccpndali.v.myalicdn.com/audio/qinghai_2.m3u8
内蒙古卫视,http://satellitepull.cnr.cn/live/wx32nmgws/playlist.m3u8
新疆卫视,http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8
CETV1,https://piccpndali.v.myalicdn.com/audio/cetv1_2.m3u8
CETV2,https://piccpndali.v.myalicdn.com/audio/cetv2_2.m3u8
CETV3,https://piccpndali.v.myalicdn.com/audio/cetv3_2.m3u8
CETV4,https://piccpndali.v.myalicdn.com/audio/cetv4_2.m3u8
网络直播,#genre#
大熊猫,https://gcwbndali.v.myalicdn.com/gcwbnd/ipanda1000_2/index.m3u8
石榴音乐,http://cfss.cc/cdn/hy/17091681.m3u8
热舞,http://cfss.cc/cdn/yy/22490906.m3u8
肉肉,https://lunbo.freetv.top/douyin/183948666035
爱情公寓,https://lunbo.freetv.top/bilibili/26758868
TED精讲,https://lunbo.freetv.top/bilibili/22259810
猫月月,https://lunbo.freetv.top/douyin/901963999472
英雄联盟,http://dns.yiandrive.com:16813/bilibili/6
王者荣耀1,http://dns.yiandrive.com:16813/bilibili/55
王者荣耀2,http://dns.yiandrive.com:16813/bilibili/21654762
绝地求生,http://dns.yiandrive.com:16813/bilibili/98
第五人格,http://dns.yiandrive.com:16813/bilibili/5555
无畏契约,http://dns.yiandrive.com:16813/bilibili/22908869
QQ飞车,http://dns.yiandrive.com:16813/bilibili/21743919
电影解说•1,http://diyp.zxxoo.work/huya/20289754
电影解说•2,http://diyp.zxxoo.work/huya/24983280
电影解说•3,http://diyp.zxxoo.work/huya/24396428
恐怖解说,http://diyp.zxxoo.work/huya/23419131
精绝古城,http://diyp.zxxoo.work/huya/11352871
怒晴湘西,http://diyp.zxxoo.work/huya/11602075
怪兽系列,http://diyp.zxxoo.work/huya/21059577
古墓系列,http://diyp.zxxoo.work/huya/11352913
娱乐城,http://diyp.zxxoo.work/huya/21059578
动漫,http://diyp.zxxoo.work/huya/19757963
荒野•1,http://diyp.zxxoo.work/huya/20985858
荒野•2,http://diyp.zxxoo.work/huya/17693860
野行者,http://diyp.zxxoo.work/huya/20072663
扇巴掌,http://diyp.zxxoo.work/huya/20072873
斗鱼|斗鱼电影1,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=2ccc7b4ba29208aaba62dae54cbbd68c&token=cpn-androidmpro-0-20415-b6774b3b3249db17fff84d73c7585c95e780dbccdb08e4bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼|斗鱼电影2,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼|斗鱼电影3,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
斗鱼|漫威电影,http://maomao.kandiantv.cn/douyu1.php?id=6140589
斗鱼|开心锤锤,http://maomao.kandiantv.cn/douyu1.php?id=9018297
斗鱼|中二日记,http://maomao.kandiantv.cn/douyu1.php?id=9505575
斗鱼|韩剧社,http://maomao.kandiantv.cn/douyu1.php?id=131977
斗鱼|奇妙博物馆,http://maomao.kandiantv.cn/douyu1.php?id=9409723
斗鱼|TFBOYS,http://maomao.kandiantv.cn/douyu1.php?id=9565765
斗鱼|科幻灾难,http://maomao.kandiantv.cn/douyu1.php?id=323876
斗鱼|Kpop女团,http://maomao.kandiantv.cn/douyu1.php?id=329667
斗鱼|画渣花小烙,http://maomao.kandiantv.cn/douyu1.php?id=9072066
斗鱼|崽崽说电影,http://maomao.kandiantv.cn/douyu1.php?id=8325511
斗鱼|音乐台长,http://maomao.kandiantv.cn/douyu1.php?id=9629943
斗鱼|电影笔记,http://maomao.kandiantv.cn/douyu1.php?id=9636034
斗鱼|虫哥说电影,http://maomao.kandiantv.cn/douyu1.php?id=8915074
斗鱼|科学放映室,http://maomao.kandiantv.cn/douyu1.php?id=9439712
斗鱼|电影迷小雅,http://maomao.kandiantv.cn/douyu1.php?id=9639225
斗鱼|大胡子魏,http://maomao.kandiantv.cn/douyu1.php?id=8792763
斗鱼|科幻影视,http://maomao.kandiantv.cn/douyu1.php?id=3508304
斗鱼|科幻战舰,http://maomao.kandiantv.cn/douyu1.php?id=8772060
斗鱼|荒野建造,http://maomao.kandiantv.cn/douyu1.php?id=9611578
斗鱼|神奇的老皮,http://maomao.kandiantv.cn/douyu1.php?id=8891285
童年回忆,#genre#
今夜欢乐颂,http://maomao.kandiantv.cn/yy.php?id=1382735572
魔幻手机,http://maomao.kandiantv.cn/yy.php?id=1382735544
万合出品,http://maomao.kandiantv.cn/douyu1.php?id=9220456
电视剧集,http://cfss.cc/cdn/hy/27834853.m3u8
哆啦A梦剧集,http://cfss.cc/cdn/hy/11601963.m3u8
猫和老鼠剧集,http://cfss.cc/cdn/hy/11352879.m3u8
蜡笔小新剧集,http://cfss.cc/cdn/hy/11352970.m3u8
Q版三国剧集,http://cfss.cc/cdn/hy/29465871.m3u8
斌哥解说漫说,http://cfss.cc/cdn/hy/18632116.m3u8
圣斗士集解说1http://cfss.cc/cdn/hy/27817468.m3u8
足球小将解说,http://cfss.cc/cdn/hy/25725150.m3u8
头文字D剧集,http://cfss.cc/cdn/hy/11352889.m3u8
一人之上漫剧,http://cfss.cc/cdn/hy/11602065.m3u8
四驱兄弟剧集,http://cfss.cc/cdn/hy/11352922.m3u8
樱桃小丸子剧,http://cfss.cc/cdn/hy/11342394.m3u8
直播电台,#genre#
潮流音悦,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8
动感音悦,http://stream3.hndt.com/now/ufjjbZxV/playlist.m3u8
高清音乐台,http://live.xmcdn.com:80/live/1427/64.m3u8
清晨音乐台,http://live.xmcdn.com:80/live/1011/64.m3u8
老歌音乐台,http://live.xmcdn.com:80/live/2628/64.m3u8
亚洲经典音乐台,http://live.xmcdn.com:80/live/1005/64.m3u8
500首华语经典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64
河南交通广播,http://ls.qingting.fm/live/1209.m3u8
河南娱乐广播,http://ls.qingting.fm/live/1719795.m3u8
河南音乐广播,http://ls.qingting.fm/live/1208.m3u8
郑州新闻广播,http://ls.qingting.fm/live/1220.m3u8
济南音乐广播,http://ls.qingting.fm/live/1671.m3u8
AK源(不稳定),#genre#
28 AI 智慧賽馬,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8
Channel 5 HD,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8
Channel 8 HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8
 Channel U HD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8
Hoy 78,http://aktv.top/AKTV/live/aktv/hoy78/AKTV.m3u8
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
TVBS-新聞台,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8
中天亞洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
中天新聞台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
中視,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
千禧經典台,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
娛樂新聞台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
寰宇新聞台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
日本全天新聞,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
無線新聞台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
美亞電影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
華視,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
靖天電影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
鳳凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
鳳凰資訊,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
鳳凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
黃金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
龍華日韓台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
龍華經典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
龍華電影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8
Now星影台,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8
TVB 星河台,http://aktv.top/AKTV/live/aktv2/tvb/AKTV.m3u8
viutv 99,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8
viutv6 96,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
爆谷台,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
Animax-HK,http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8
C+台,http://aktv.top/AKTV/live/aktv3/c/AKTV.m3u8
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8
France 24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8
KIX,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8
Love Nature HD,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8
NHK World-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8
Nick Jr,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8
Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8
 ROCK Action,http://aktv.top/AKTV/live/aktv3/rockaction/AKTV.m3u8
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
ZooMoo,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8
亞洲新聞台,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8
東方衛視國際頻道,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8
無線衛星新聞台,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8

民視綜藝台,https://aktv.top/myaktv/LIVE/c5bf357e1ea774b4ead8d1bb3a2f8e1d.m3u8
八大綜藝台,https://aktv.top/myaktv/LIVE/bc6cc73e38681ca356b06f8b3e2dc6cd.m3u8
民視旅遊台,https://aktv.top/myaktv/LIVE/ae436081cf27e8493c7cac93abc02264.m3u8
amc電影台,https://aktv.top/myaktv/LIVE/20179549b96ef4f6d5019a47f1f1bfa2.m3u8
亞洲旅遊台,https://aktv.top/myaktv/LIVE/a78ed38a75a06f5e62c52d2d03cdd8bc.m3u8
中視菁采台,https://aktv.top/myaktv/LIVE/f486990461e7b884e729770fc024faee.m3u8
TVBS精采台,https://aktv.top/myaktv/LIVE/b8b44d8bc4209ec2bede8c317fee5a51.m3u8
愛爾達娛樂台,https://aktv.top/myaktv/LIVE/f5860b3f1d2711de77b897e3b4bba5a6.m3u8
环球世界,#genre#
客家电视台,http://37.27.111.214:8080/live/1/hls.m3u8  
原住民电视台,http://37.27.111.214:8080/live/2/hls.m3u8  
momo综合台,http://37.27.111.214:8080/live/3/hls.m3u8  
民视第一台,http://37.27.111.214:8080/live/4/hls.m3u8  
民视台湾台,http://37.27.111.214:8080/live/5/hls.m3u8  
民视,http://37.27.111.214:8080/live/6/hls.m3u8 
中视,http://37.27.111.214:8080/live/7/hls.m3u8 
华视,http://37.27.111.214:8080/live/8/hls.m3u8 
TV5MONDE,http://37.27.111.214:8080/live/9/hls.m3u8  
亚洲旅游台,http://37.27.111.214:8080/live/10/hls.m3u8  
探案电影,http://37.27.111.214:8080/live/11/hls.m3u8 
NICKELODEON,http://37.27.111.214:8080/live/12/hls.m3u8  
博斯高球1,http://37.27.111.214:8080/live/13/hls.m3u8  
博斯运动1,http://37.27.111.214:8080/live/14/hls.m3u8  
博斯无限,http://37.27.111.214:8080/live/15/hls.m3u8  
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8  
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8  
NICKJR,http://37.27.111.214:8080/live/22/hls.m3u8  
TVBS,http://37.27.111.214:8080/live/23/hls.m3u8  
TVBS欢乐台,http://37.27.111.214:8080/live/24/hls.m3u8  
MTV,http://37.27.111.214:8080/live/25/hls.m3u8  
居家,http://37.27.111.214:8080/live/26/hls.m3u8  
历史频道,http://37.27.111.214:8080/live/27/hls.m3u8  
HITS,http://37.27.111.214:8080/live/28/hls.m3u8  
犯罪调查,http://37.27.111.214:8080/live/29/hls.m3u8  
电影世界,http://37.27.111.214:8080/live/30/hls.m3u8  
三立综合,http://37.27.111.214:8080/live/31/hls.m3u8 
bloomberg,http://37.27.111.214:8080/live/34/hls.m3u8 
猪哥会社,http://37.27.111.214:8080/live/35/hls.m3u8 
DW,http://37.27.111.214:8080/live/46/hls.m3u8 
互动英语,http://37.27.111.214:8080/live/54/hls.m3u8 
CNBC,http://37.27.111.214:8080/live/102/hls.m3u8

民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
CTV中视,rtmp://f13h.mine.nu/sat/tv091#http://37.27.111.214:8080/live/7/hls.m3u8
CTS华视,rtmp://f13h.mine.nu/sat/tv111
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
EBC东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMoTV4K,rtmp://f13h.mine.nu/sat/tv761
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
民视闽南,rtmp://f13h.mine.nu/sat/tv051
中视闽南,rtmp://f13h.mine.nu/sat/tv091
台视闽南,rtmp://f13h.mine.nu/sat/tv071
华视闽南,rtmp://f13h.mine.nu/sat/tv111
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来体育,rtmp://f13h.mine.nu/sat/tv721
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731 
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741 

环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大立电视台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
翡翠台,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
澳视澳门,http://61.244.22.5/ch1/ch1.live/index.m3u8
澳视RTP,http://61.244.22.5/ch2/ch2.live/index.m3u8
澳视Macau,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳视资讯,http://61.244.22.5/ch5/info_ch5.live/index.m3u8
澳视综艺,http://61.244.22.5/ch6/hd_ch6.live/playlist.m3u8
CTI+,http://ali.hlspull.yximgs.com/live/_pa_chong_bo___cti2.flv
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半岛综合,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
俄罗斯频,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
日语新闻,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
捷克频道,https://tv.cdn.xsg.ge/gpb-1tv/index.m3u8
动物频道,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
韩国|BBS,,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist.m3u8
韩国|EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8#http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8#http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国|EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8#http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国|EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国|EBS1,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
韩国|EBSi,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国|EBS+2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国|EBSe,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
韩国|KBC|SBS,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
韩国|KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_tvbox6.com.m3u8
韩国|KCTV 1,http://119.77.96.184:1935/chn21/chn21/chunklist_tvbox6.com.m3u8
韩国|CJB|SBS,http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
韩国|MBC UHD,http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
韩国|MBC体育,http://211.33.246.4:32954/cj_live/myStream.sdp/chunklist_w517347500.m3u8
韩国|NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国|TjB | SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩国|KBS LIVE,http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
韩国|KBS NEWS,http://8.138.7.223/tv/korea.php?id=31
韩国|KBS DRAMA,http://8.138.7.223/tv/korea.php?id=32
韩国|KBS JOY,http://8.138.7.223/tv/korea.php?id=33
韩国|KBS STORY,http://8.138.7.223/tv/korea.php?id=34
韩国|KBS LIVE,http://8.138.7.223/tv/korea.php?id=35
韩国|KBS KIDS,http://8.138.7.223/tv/korea.php?id=36
韩国|KBS WORLD,http://8.138.7.223/tv/korea.php?id=37
韩国|CTS,https://d34t5yjz1ooymj.cloudfront.net/out/v1/875039d5eba0478fa8375a06b3aa5a37/index.m3u8
韩国|Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国|Job plus TV,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
韩国|DUBAI ONE,http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione.stream.smil/chunklist.m3u8
韩国|TVN,http://www.mytvsuper.us.kg/live.php?id=tvn
韩国|TVN1,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?
韩国|TVN2,https://d21dxaer0ypwk1.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-a6m2cy2rylsvo-ssai-prd/54ac8e25_eb5a_4f10_ba20_ffb254f0a16c/hls/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.service_id=KRBC32000261J
韩国|TVN3,https://d25mdvvpht3395.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-p8ea370fl7r4f-ssai-prd/82f296fd_2916_45b7_b799_525a4226957a/hls/playlist.m3u8?
韩国|TVN4,http://210.210.155.35/dr9445/h/h20/index.m3u8#http://210.210.155.35:80/dr9445/h/h20/02.m3u8
韩国|tvN5,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?韩国|tvN Movies,https://tvlatina.live:1936/8006/8006/playlist.m3u8
韩国|TVN Global ,http://210.210.155.37/dr9445/h/h21/index.m3u8
韩国|TVN asia,https://amg01201-cinedigmenterta-asiancrush-cineverse-x701o.amagi.tv/playlist/amg01201-cinedigmenterta-asiancrush-cineverse/playlist.m3u8
韩国|TVNBN ,https://cdn.jmvstream.com/w/LVW-8410/LVW8410_uiZOVm6vz1/playlist.m3u8
泰国|PBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰国|新闻,http://news1.live14.com/stream/news1_hi.m3u8
俄罗斯|RT-NEWS,https://rt-rtd.rttv.com/live/rtnews/playlist.m3u8
俄罗斯|RT-DOC,https://rt-rtd.rttv.com/live/rtdoc/playlist.m3u8
俄罗斯|BRICS,https://brics.bonus-tv.ru/cdn/brics/chinese/playlist.m3u8
金砖中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
印度|WioNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
CJ OnStyle,https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJ OnStyle Plus,https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8
EBS+ 1,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
EBS+ 2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
EBS 1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
EBS 키즈,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
Job Plus tv,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8?zshijd
